store_number,store_url,name,street,city,state,postal_code,country,phone,facility_type,latitude,longitude,hours,complete_address
180036,https://www.nike.com/retail/s/耐克上海五角场万达广场体验店,耐克上海五角场万达广场体验店,上海市邯郸路600号五角场万达E栋1302  ,上海市,上海,200433,CN,+021-35070032,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,31.301251,121.513484,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",上海市邯郸路600号五角场万达E栋1302   上海市 上海 200433
90544,https://www.nike.com/retail/s/nike-galleria-timeworld,나이키 갤러리아 타임월드,대덕대로 211 갤러리아백화점 타임월드  ,서구,대전광역시,35229,KR,042-720-6799,FRANCHISEE_PARTNER_STORE,36.35197,127.37819,"monday:10:30 - 07:30, tuesday:10:30 - 07:30, wednesday:10:30 - 07:30, thursday:10:30 - 07:30, friday:10:30 - 08:30, saturday:10:30 - 08:30, sunday:10:30 - 08:30",대덕대로 211 갤러리아백화점 타임월드   서구 대전광역시 35229
9464,https://www.nike.com/retail/s/nfs-chattarpur,NFS Chattarpur,"Unit No. G2, Ground Floor, Box Area Metro Station, Chattarpur ",Delhi,Delhi,110074,IN,1-800-344-6453,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,28.5067001,77.1747038,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00","Unit No. G2, Ground Floor, Box Area Metro Station, Chattarpur  Delhi Delhi 110074"
7364,https://www.nike.com/retail/s/nike-ciputra-semarang,Nike Ciputra Semarang,Jl. Simpang 5 No.1 Ext Mall Tengah Semarang Lt.dasar No.22-23 ,Semarang,Central Java,50134,ID,(024) 8318523,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,-6.989299,110.42328,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",Jl. Simpang 5 No.1 Ext Mall Tengah Semarang Lt.dasar No.22-23  Semarang Central Java 50134
4036,https://www.nike.com/retail/s/耐克惠州鑫月优选体验店,NIKE惠州鑫月优选体验店,仲恺高新区陈江大道鑫月广场奥特莱斯1楼耐克  ,惠州,广东,510760,CN,+86 752-3329436,NIKE_OWNED_STORE,23.00574,114.19243,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",仲恺高新区陈江大道鑫月广场奥特莱斯1楼耐克   惠州 广东 510760
3632,https://www.nike.com/retail/s/耐克武汉江夏换季优惠店,NIKE武汉江夏换季优惠店,江夏区江夏大道56号罗马春天奥特莱斯A051，B203商铺  ,武汉,湖北省,430223,CN,+86 27-81719383,NIKE_OWNED_STORE,30.3857,114.371124,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",江夏区江夏大道56号罗马春天奥特莱斯A051，B203商铺   武汉 湖北省 430223
5127,https://www.nike.com/retail/s/nfs-motinagar,NFS Motinagar,"70, Najafgarh Road, OPP E.S.I. Dispensary, ",Delhi,Delhi,110015,IN,1-800-344-6453,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,28.557124,77.083366,"monday:10:30 - 09:30, tuesday:10:30 - 09:30, wednesday:10:30 - 09:30, thursday:10:30 - 09:30, friday:10:30 - 09:30, saturday:10:30 - 09:30, sunday:10:30 - 09:30","70, Najafgarh Road, OPP E.S.I. Dispensary,  Delhi Delhi 110015"
2425,https://www.nike.com/retail/s/nike-by-roccella,Nike by Roccella,"NIKE BY ROCCELLA, CC FORUM, VIA FILIPPOPECORAINO ",PALERMO,,90124,IT,"02/72095460, 02/89094321",FRANCHISEE_PARTNER_STORE,38.0888324,13.4126478,"monday:Closed, tuesday:Closed, wednesday:Closed, thursday:Closed, friday:Closed, saturday:Closed, sunday:Closed","NIKE BY ROCCELLA, CC FORUM, VIA FILIPPOPECORAINO  PALERMO  90124"
3857,https://www.nike.com/retail/s/耐克福州福银换季优惠店,NIKE福州福银换季优惠店,闽侯县南通镇福通路88号C150-153  ,福州,福建省,350100,CN,+86 591-38266536,NIKE_OWNED_STORE,25.971013,119.265088,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",闽侯县南通镇福通路88号C150-153   福州 福建省 350100
ALG031,https://www.nike.com/retail/s/nike-store-senia-mall,Nike Store Senia Mall,"Centre commercial et de loisirs Es-senia RN n°04, Showroom Zone B Es Senia",Oran,,31026,DZ,770 311 002,FRANCHISEE_PARTNER_STORE,35.638715,-0.589346,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00","Centre commercial et de loisirs Es-senia RN n°04, Showroom Zone B Es Senia Oran  31026"
2792,https://www.nike.com/retail/s/istanbul-airport,Nike Store Istanbul Airport (Partnered),Airport Avm Tayakadın Mah. Terminal Cad. No:1 İstanbul Havalimanı,Arnavutköy  İSTANBUL,,34283,TR,+90 850 288 79 79,FRANCHISEE_PARTNER_STORE,41.262316,28.745479,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",Airport Avm Tayakadın Mah. Terminal Cad. No:1 İstanbul Havalimanı Arnavutköy  İSTANBUL  34283
4004,https://www.nike.com/retail/s/耐克南通星湖换季优惠店,NIKE南通星湖换季优惠店,经济技术开发区星湖大道1066号永旺梦乐城一层126单元  ,南通,江苏省,226000,CN,+86 513-55096171,NIKE_OWNED_STORE,31.922348,120.963749,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",经济技术开发区星湖大道1066号永旺梦乐城一层126单元   南通 江苏省 226000
2461,https://www.nike.com/retail/s/nike-by-madrid-sur,Nike By Madrid Sur (Partnered),"NIKE STORE BY MADRID SUR, CC PARQUESUR  ",Leganes,Madrid,28916,ES,+34 911 983 125,FRANCHISEE_PARTNER_STORE,40.34022,-3.73197,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:11:00 - 09:00","NIKE STORE BY MADRID SUR, CC PARQUESUR   Leganes Madrid 28916"
SER105,https://www.nike.com/retail/s/nike-kragujevac,Nike Kragujevac,Blvd.Kraljice Marije 56  ,Kragujevac,,,RS,0038169/887-31-92,FRANCHISEE_PARTNER_STORE,44.250943,20.68722,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",Blvd.Kraljice Marije 56   Kragujevac  
2351,https://www.nike.com/retail/s/nsp-espark,NSP Espark,Universite Cad. Espark Avm No:158  ,Eskisehir,,26170,TR,90 222 3330399,FRANCHISEE_PARTNER_STORE,39.7825397,30.5103314,"monday:Closed, tuesday:Closed, wednesday:Closed, thursday:Closed, friday:Closed, saturday:Closed, sunday:Closed",Universite Cad. Espark Avm No:158   Eskisehir  26170
2320,https://www.nike.com/retail/s/nsp-kourpark,Nike Store Korupark (Partnered),Korupark Avm. K:2 No:171 Emek  ,BURSA,,16040,TR,+90 224 241 28 44,FRANCHISEE_PARTNER_STORE,40.250553,28.958828,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",Korupark Avm. K:2 No:171 Emek   BURSA  16040
LVL027,https://www.nike.com/retail/s/nike-store-alfa,Nike Store Alfa,Brivibas gatve 372  ,Riga,,LV-1006,LV,67304631,FRANCHISEE_PARTNER_STORE,56.97486,24.165852,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:Closed",Brivibas gatve 372   Riga  LV-1006
3417,https://www.nike.com/retail/s/nike三里屯邻里体验店,NIKE三里屯邻里体验店,朝阳区工体北路三里屯路口S8号楼2层  ,北京,北京,100027,CN,+86 10-64161799,NIKE_OWNED_STORE,39.93489,116.454403,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",朝阳区工体北路三里屯路口S8号楼2层   北京 北京 100027
2607,https://www.nike.com/retail/s/nike-store-utrecht,Nike Store Utrecht (Partnered),Boven Vredenburgpassage 4  ,Utrecht,,3511 WR,NL,+31 (0) 302682925,FRANCHISEE_PARTNER_STORE,52.091635,5.113386,"monday:12:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 09:00, friday:10:00 - 08:00, saturday:10:00 - 08:00, sunday:12:00 - 07:00",Boven Vredenburgpassage 4   Utrecht  3511 WR
39860,https://www.nike.com/retail/s/nike-lotte-dongnae,나이키 롯데 동래,중앙대로 1393 롯데백화점동래점 5F  ,동래구,부산광역시,47727,KR,+82 51 668 4509,FRANCHISEE_PARTNER_STORE,35.21191539,129.077709,"monday:10:30 - 07:30, tuesday:10:30 - 07:30, wednesday:10:30 - 07:30, thursday:10:30 - 07:30, friday:10:30 - 08:30, saturday:10:30 - 08:30, sunday:10:30 - 08:30",중앙대로 1393 롯데백화점동래점 5F   동래구 부산광역시 47727
GEO003,https://www.nike.com/retail/s/nike-tbilisi-mall,Nike Tbilisi Mall,16th Km Davit Aghmashenebeli Ave.  ,Tbilisi,,0,GE,995322475767,FRANCHISEE_PARTNER_STORE,41.71667,44.78333,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",16th Km Davit Aghmashenebeli Ave.   Tbilisi  0
4026,https://www.nike.com/retail/s/耐克衡阳衡州换季优惠店,NIKE衡阳衡州换季优惠店,衡阳市高新区衡州大道168号杉杉奥特莱斯A130号 1层A130、A131单元和2层A225、A226单元 ,衡阳,湖南省,421000,CN,+86 734-5555076,NIKE_OWNED_STORE,26.876245,112.53299,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",衡阳市高新区衡州大道168号杉杉奥特莱斯A130号 1层A130、A131单元和2层A225、A226单元  衡阳 湖南省 421000
5613,https://www.nike.com/retail/s/nike-gvk-mall-hyderabad,Nike GVK Mall Hyderabad,"SHOP NO – 13&14 GVK ONE, 6-3-251/1 ROAD NO-1, BANJA HILLS HYDERABAD  ",Hyderabad,Telangana,500034,IN,1-800-344-6453,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,17.36667,78.46667,"monday:11:00 - 10:00, tuesday:11:00 - 10:00, wednesday:11:00 - 10:00, thursday:11:00 - 10:00, friday:11:00 - 10:00, saturday:11:00 - 10:00, sunday:11:00 - 10:00","SHOP NO – 13&14 GVK ONE, 6-3-251/1 ROAD NO-1, BANJA HILLS HYDERABAD   Hyderabad Telangana 500034"
731,https://www.nike.com/retail/s/nike-miranda,Nike Miranda,Westfield Miranda 600 Kingsway Shop 3183,Miranda,New South Wales,2228,AU,(02) 4077 3761,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,-34.03440821565731,151.100526353226,"monday:09:30 - 05:30, tuesday:09:30 - 05:30, wednesday:09:30 - 05:30, thursday:09:30 - 08:30, friday:09:30 - 05:30, saturday:09:30 - 05:30, sunday:10:00 - 06:00",Westfield Miranda 600 Kingsway Shop 3183 Miranda New South Wales 2228
269209,https://www.nike.com/retail/s/耐克成都成华区万象城-beacon店,耐克成都成华区万象城 Beacon店,四川省成都市成华区双成二路与双福三路交汇处附近西南  ,成都,四川,610000,CN,028-84439973,FRANCHISEE_PARTNER_STORE,30.649618,104.11532,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",四川省成都市成华区双成二路与双福三路交汇处附近西南   成都 四川 610000
66305,https://www.nike.com/retail/s/nike-lotte-masan,나이키 롯데 마산,마산합포구 동서동로 18 롯데백화점  ,창원시,경상남도,51720,KR,+82 55 240 6556,FRANCHISEE_PARTNER_STORE,35.20162155,128.5733653,"monday:10:30 - 07:30, tuesday:10:30 - 07:30, wednesday:10:30 - 07:30, thursday:10:30 - 07:30, friday:10:30 - 08:30, saturday:10:30 - 08:30, sunday:10:30 - 08:30",마산합포구 동서동로 18 롯데백화점   창원시 경상남도 51720
68976,https://www.nike.com/retail/s/nike-shinsaegae-centummall,나이키 신세계 센텀시티,센텀4로 15 센텀시티몰 2층  ,해운대구,부산광역시,48058,KR,051-745-1544,FRANCHISEE_PARTNER_STORE,35.17001,129.12827,"monday:10:30 - 07:30, tuesday:10:30 - 07:30, wednesday:10:30 - 07:30, thursday:10:30 - 07:30, friday:10:30 - 08:30, saturday:10:30 - 08:30, sunday:10:30 - 08:30",센텀4로 15 센텀시티몰 2층   해운대구 부산광역시 48058
2608,https://www.nike.com/retail/s/nike-milano,Nike Store Milano (Partnered),Via Agnello 2  ,Milan,,20100,IT,"02/72095460, 02/89094321",FRANCHISEE_PARTNER_STORE,45.46513,9.19332,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",Via Agnello 2   Milan  20100
6410,https://www.nike.com/retail/s/nike-factory-store-buenaventura,Nike Factory Store - Buenaventura,Presidente Eduardo Frei Montalva 9700  ,Quilicura,Región Metropolitana,8720031,CL,+56 2 366 2730,NIKE_OWNED_STORE,-33.375526,-70.696331,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 08:00, saturday:10:00 - 08:00, sunday:10:00 - 08:00",Presidente Eduardo Frei Montalva 9700   Quilicura Región Metropolitana 8720031
2495,https://www.nike.com/retail/s/nike-galeria-krakowska,Nike By Krakowska (Partnered),PAWIA 5 31-154  ,Krakow,,31-154,PL,0048 734184072,FRANCHISEE_PARTNER_STORE,50.06667,19.95,"monday:09:00 - 10:00, tuesday:09:00 - 10:00, wednesday:09:00 - 10:00, thursday:09:00 - 10:00, friday:09:00 - 10:00, saturday:09:00 - 10:00, sunday:10:00 - 09:00",PAWIA 5 31-154   Krakow  31-154
1666,https://www.nike.com/retail/s/nike-bugis,Nike Bugis,200 Victoria Street 01-112 ,Singapore,,188021,SG,+65 63360367,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,1.30506587,103.8564164,"monday:11:00 - 09:00, tuesday:11:00 - 09:00, wednesday:11:00 - 09:00, thursday:11:00 - 09:00, friday:11:00 - 09:00, saturday:11:00 - 09:00, sunday:11:00 - 09:00",200 Victoria Street 01-112  Singapore  188021
258603,https://www.nike.com/retail/s/耐克沈阳中街街铺体验店,耐克沈阳中街街铺体验店,辽宁省沈阳市沈河区中街路223号  ,沈阳,辽宁,110000,CN,+86 13654901511,FRANCHISEE_PARTNER_STORE,41.801,123.46319,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",辽宁省沈阳市沈河区中街路223号   沈阳 辽宁 110000
945,https://www.nike.com/retail/s/nike-clearance-store-krayot,Nike Clearance Store Krayot,Big Krayot Ha'Histadrut Ave 248 ,Haifa,,2629710,IL,00 972 4638 6654,NIKE_OWNED_STORE,32.81108,35.074,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:09:00 - 02:00, saturday:11:00 - 10:00, sunday:10:00 - 09:00",Big Krayot Ha'Histadrut Ave 248  Haifa  2629710
EGY034,https://www.nike.com/retail/s/nike-store-dandy-mall,Nike Store Dandy Mall,Dandy Mall - Km 28 Alexandria Desert Rd store no. 4342 6th Of October,Cairo,,12573,EG,002 01066651673,FRANCHISEE_PARTNER_STORE,30.063513,31.027751,"monday:10:00 - 11:00, tuesday:10:00 - 11:00, wednesday:10:00 - 11:00, thursday:10:00 - 11:00, friday:10:00 - 11:00, saturday:10:00 - 11:00, sunday:10:00 - 11:00",Dandy Mall - Km 28 Alexandria Desert Rd store no. 4342 6th Of October Cairo  12573
3661,https://www.nike.com/retail/s/耐克沈阳双园换季优惠店,NIKE沈阳双园优选体验店,东陵区双园路36号中旅国际小镇内赛特奥特莱斯D1  ,沈阳,辽宁省,110161,CN,+86 24-31694563,NIKE_OWNED_STORE,41.845267,123.619987,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",东陵区双园路36号中旅国际小镇内赛特奥特莱斯D1   沈阳 辽宁省 110161
274470,https://www.nike.com/retail/s/topsports广东省深圳市罗湖区万象街万象城三期1f层jordan-l1,TOPSPORTS广东省深圳市罗湖区万象街万象城三期1F层JORDAN-L1,深圳市罗湖华润万象城三期JD  ,深圳,广东,518001,CN,+86 13510800612,FRANCHISEE_PARTNER_STORE,22.54,114.11,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:10:00 - 10:00",深圳市罗湖华润万象城三期JD   深圳 广东 518001
2505,https://www.nike.com/retail/s/nike-by-battersea,NIKE BY BATTERSEA,"Unit G-022A,12 The Power Station Battersea Power Station,Turbine Hall Circus Road South",London,,SW11 8BU,GB,+442038348782,NIKE_OWNED_STORE,51.4812986877,-0.14537285,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:12:00 - 06:00","Unit G-022A,12 The Power Station Battersea Power Station,Turbine Hall Circus Road South London  SW11 8BU"
3863,https://www.nike.com/retail/s/耐克绍兴二环换季优惠店,NIKE绍兴二环换季优惠店,越城区二环北路28号梦享城B-134-B139单元  ,绍兴,浙江省,312099,CN,+86 575-85350857,NIKE_OWNED_STORE,30.02773,120.55501,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",越城区二环北路28号梦享城B-134-B139单元   绍兴 浙江省 312099
664,https://www.nike.com/retail/s/mulhouse-nike-factory-store,Nike Factory Store Mulhouse,Centre Commercial Porte Jeune 1 Boulevard de l'Europe Units B34. B35. B36,Mulhouse,,68100,FR,+33(0)368750436,NIKE_OWNED_STORE,47.749957,7.339914,"monday:09:30 - 07:30, tuesday:09:30 - 07:30, wednesday:09:30 - 07:30, thursday:09:30 - 07:30, friday:09:30 - 07:30, saturday:09:30 - 07:30, sunday:Closed",Centre Commercial Porte Jeune 1 Boulevard de l'Europe Units B34. B35. B36 Mulhouse  68100
818,https://www.nike.com/retail/s/wembley-nike-factory-store,Nike Unite Wembley,London Designer Outlet 42-45 Wembley Boulevard ,London,,HA9 0TG,GB,+44 2089 031696,NIKE_OWNED_STORE,51.556806,-0.283312,"monday:10:00 - 08:00, tuesday:10:00 - 08:00, wednesday:10:00 - 08:00, thursday:10:00 - 08:00, friday:10:00 - 08:00, saturday:10:00 - 08:00, sunday:11:00 - 05:00",London Designer Outlet 42-45 Wembley Boulevard  London  HA9 0TG
694,https://www.nike.com/retail/s/zaragoza-nike-factory-store,Zaragoza Nike Factory Store,Avenida Puerto Venecia S/N Local 5.1A ,Zaragoza,,50021,ES,+34 8762 66915,NIKE_OWNED_STORE,41.610404,-0.888778,"monday:10:00 - 10:00, tuesday:10:00 - 10:00, wednesday:10:00 - 10:00, thursday:10:00 - 10:00, friday:10:00 - 10:00, saturday:10:00 - 10:00, sunday:Closed",Avenida Puerto Venecia S/N Local 5.1A  Zaragoza  50021
5304,https://www.nike.com/retail/s/nike-sarath-city-capital-mall,Nike Sarath City Capital Mall,"Store No. GF-73& 4 Survey No 40 Gachibowli Miyapur Road, Kondapur, Hyderabad-500084 ",Hyderabad,Telangana,500084,IN,1-800-344-6453,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,17.36667,78.46667,"monday:11:00 - 10:00, tuesday:11:00 - 10:00, wednesday:11:00 - 10:00, thursday:11:00 - 10:00, friday:11:00 - 10:00, saturday:11:00 - 10:00, sunday:11:00 - 10:00","Store No. GF-73& 4 Survey No 40 Gachibowli Miyapur Road, Kondapur, Hyderabad-500084  Hyderabad Telangana 500084"
95113,https://www.nike.com/retail/s/athletic-club-centrio,Athletic Club - Centrio,Unit 1073-1077 Ayala Centrio Mall  ,Cagayan De Oro,,9000,PH,(088)8640278,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,8.485724,124.65178,"monday:10:00 - 09:00, tuesday:10:00 - 09:00, wednesday:10:00 - 09:00, thursday:10:00 - 09:00, friday:10:00 - 09:00, saturday:10:00 - 09:00, sunday:10:00 - 09:00",Unit 1073-1077 Ayala Centrio Mall   Cagayan De Oro  9000
8750,https://www.nike.com/retail/s/nike-burwood,Nike Burwood,Westfield Burwood 100 Burwood Rd Shop 258-259,Burwood,New South Wales,2134,AU,+61 2 9745 6696,MONO_BRAND_NON_FRANCHISEE_PARTNER_STORE,-33.87451678028784,151.10535578205653,"monday:09:30 - 05:30, tuesday:09:30 - 05:30, wednesday:09:30 - 05:30, thursday:09:30 - 08:30, friday:09:30 - 05:30, saturday:09:00 - 06:00, sunday:10:00 - 05:00",Westfield Burwood 100 Burwood Rd Shop 258-259 Burwood New South Wales 2134
2713,https://www.nike.com/retail/s/nike-store-eilat,Nike Store Eilat,Hayam St. Royal Beach promenade. ,EILAT,,0,IL,08-6330727,FRANCHISEE_PARTNER_STORE,29.549856,34.962507,"monday:10:00 - 11:00, tuesday:10:00 - 11:00, wednesday:10:00 - 11:00, thursday:10:00 - 11:00, friday:10:00 - 12:00, saturday:10:00 - 11:00, sunday:10:00 - 11:00",Hayam St. Royal Beach promenade.  EILAT  0
6321,https://www.nike.com/retail/s/nike-factory-store-santo-andre,Nike Factory Store - Santo André,"Praça do Carmo, 13 Quadra 2 Santo Andre Centro ",Santo Andre,SP,09010-020,BR,(11) 44681609,NIKE_OWNED_STORE,-29.65634,46.52619,"monday:09:00 - 07:00, tuesday:09:00 - 07:00, wednesday:09:00 - 07:00, thursday:09:00 - 07:00, friday:09:00 - 07:00, saturday:09:00 - 07:00, sunday:Closed","Praça do Carmo, 13 Quadra 2 Santo Andre Centro  Santo Andre SP 09010-020"
28451,https://www.nike.com/retail/s/nike-hd-bucheon-jungdong,나이키 현대 중동,길주로 172  ,부천시,경기도,14546,KR,+82 32 623 2664,FRANCHISEE_PARTNER_STORE,37.50448976,126.7619927,"monday:10:30 - 07:30, tuesday:10:30 - 07:30, wednesday:10:30 - 07:30, thursday:10:30 - 07:30, friday:10:30 - 08:30, saturday:10:30 - 08:30, sunday:10:30 - 08:30",길주로 172   부천시 경기도 14546
